tx_id,tx_size,tx_fee
8445,526,1447
8446,981,2377
8447,931,1147
8448,868,7586
8449,766,9902
8450,612,1412
8451,893,2701
8452,660,9661
8453,825,6028
8454,748,9132
8455,272,4796
8456,191,3617
8457,815,1338
8458,511,8605
8459,372,5871
8460,500,2137
8461,252,1983
8462,395,1354
8463,603,2252
8464,861,9071
8465,531,1806
8466,274,7340
8467,364,9162
8468,102,1104
8469,684,1383
8470,712,8750
8471,455,5952
8472,110,8826
8473,209,3802
8474,843,1663
8475,274,4762
8476,266,9311
8477,695,4678
8478,702,1472
8479,732,6003
8480,447,8396
8481,814,3615
8482,782,9720
8483,791,1239
8484,656,4238
8485,572,4047
8486,546,2746
8487,607,4058
8488,572,1411
8489,979,6267
8490,173,4450
8491,280,7025
8492,168,4257
8493,307,5784
8494,944,7120
8495,228,9216
8496,621,7160
8497,318,9302
8498,104,3801
8499,912,6268
8500,467,7905
8501,854,6328
8502,467,5653
8503,400,9721
8504,568,2961
8505,776,9396
8506,865,3562
8507,974,6356
8508,582,3944
8509,665,9291
8510,612,4122
8511,350,2913
8512,778,2240
8513,643,2627
8514,520,7960
8515,589,5265
8516,403,9203
8517,614,7495
8518,518,3510
8519,466,7471
8520,983,3922
8521,620,5742
8522,491,8480
8523,962,3971
8524,975,1813
8525,910,6236
8526,281,1653
8527,262,3245
8528,266,6618
8529,991,1143
8530,611,2048
8531,237,1438
8532,147,3820
8533,578,2643
8534,890,3260
8535,347,6161
8536,151,6833
8537,207,2474
8538,855,5466
8539,646,4938
8540,874,4098
8541,207,5000
8542,980,3734
8543,561,6662
8544,496,3581
8545,909,9691
8546,198,6399
8547,198,2365
8548,593,3546
8549,629,7756
8550,690,2158
8551,434,2496
8552,100,6434
8553,925,2109
8554,224,3455
8555,182,6043
8556,453,7392
8557,947,7222
8558,310,1622
8559,317,2879
8560,684,2703
8561,214,5449
8562,711,4049
8563,313,2498
8564,542,4028
8565,201,2598
8566,589,3714
8567,955,2939
8568,448,9936
8569,642,6578
8570,945,3539
8571,336,7744
8572,244,1211
8573,417,9929
8574,996,2188
8575,653,2180
8576,840,5033
8577,842,2033
8578,341,9752
8579,136,8865
8580,754,6750
8581,835,6342
8582,107,3850
8583,842,5579
8584,163,2670
8585,917,8655
8586,662,6380
8587,666,1112
8588,485,4068
8589,573,8533
8590,240,9448
8591,740,2938
8592,245,3086
8593,678,6056
8594,795,4721
8595,334,6180
8596,444,9770
8597,882,7573
8598,859,5239
8599,861,1314
8600,405,4238
8601,569,1640
8602,633,2668
8603,250,5069
8604,801,7799
8605,771,4937
8606,474,2014
8607,213,7541
8608,491,2069
8609,177,3713
8610,986,7170
8611,748,6165
8612,232,7628
8613,697,9628
8614,542,5692
8615,907,7267
8616,468,3246
8617,517,7999
8618,700,6811
8619,854,1550
8620,693,7335
8621,938,1612
8622,703,8937
8623,697,9149
8624,477,6010
8625,311,5876
8626,800,7686
8627,105,7839
8628,244,5681
8629,445,6371
8630,647,1655
8631,883,9313
8632,513,2126
8633,213,7620
8634,266,1007
8635,844,1756
8636,418,1978
8637,973,5346
8638,909,4400
8639,941,6833
8640,141,4021
8641,762,6459
8642,295,9208
8643,906,3006
8644,733,9534
8645,500,1861
8646,285,6579
8647,124,3366
8648,704,2322
8649,666,7558
8650,127,4745
8651,604,2757
8652,717,2387
8653,355,8430
8654,776,5267
8655,421,2407
8656,686,5585
8657,736,9290
8658,200,3625
8659,130,4027
8660,646,3183
8661,404,3880
8662,768,7130
8663,384,7421
8664,657,1940
8665,144,7930
8666,651,5649
8667,501,2175
8668,915,5482
8669,258,7410
8670,262,3557
8671,581,4675
8672,159,8124
8673,263,7516
8674,499,9100
8675,577,5538
8676,552,6135
8677,676,7623
8678,497,4373
8679,203,2971
8680,424,7647
8681,377,9487
8682,251,6040
8683,111,6197
8684,289,7153
8685,716,3368
8686,436,4014
8687,716,7788
8688,348,1906
8689,954,5173
8690,772,1114
8691,713,5314
8692,187,9288
8693,663,5421
8694,829,8944
8695,129,7752
8696,578,5527
8697,685,6814
8698,376,3188
8699,147,7345
8700,682,8150
8701,233,8896
8702,207,5840
8703,744,7386
8704,819,2467
8705,611,4816
8706,105,8839
8707,483,6167
8708,379,7538
8709,654,2233
8710,669,4759
8711,550,8627
8712,550,4959
8713,285,5726
8714,149,9956
8715,232,3972
8716,182,3203
8717,782,9306
8718,631,1437
8719,758,9582
8720,513,8897
8721,322,3921
8722,915,2112
8723,382,5792
8724,574,2670
8725,192,4538
8726,163,1517
8727,332,8364
8728,616,7025
8729,451,1055
8730,730,4406
8731,793,9381
8732,558,1870
8733,653,4082
8734,720,8123
8735,386,6572
8736,540,7263
8737,791,8571
8738,432,1990
8739,630,1334
8740,742,3503
8741,818,6302
8742,496,6952
8743,630,1934
8744,436,2902
8745,542,3344
8746,486,3163
8747,834,1906
8748,677,2145
8749,537,9812
8750,377,4617
8751,475,6294
8752,187,6444
8753,942,7015
8754,321,5421
8755,382,7782
8756,717,8592
8757,845,6850
8758,879,5505
8759,442,5677
8760,992,5326
8761,469,2774
8762,656,3910
8763,114,6340
8764,460,1644
8765,568,4955
8766,709,2995
8767,843,6264
8768,170,8320
8769,776,1833
8770,490,8635
8771,675,4593
8772,468,2158
8773,452,5806
8774,668,6928
8775,848,3447
8776,988,1917
8777,678,9878
8778,289,2106
8779,386,1637
8780,410,3380
8781,462,8317
8782,409,3833
8783,598,2806
8784,674,7351
8785,338,9701
8786,582,9225
8787,263,9696
8788,263,8670
8789,812,9750
8790,599,8276
8791,341,6895
8792,577,5636
8793,485,5254
8794,456,6648
8795,640,2283
8796,951,7806
8797,278,9851
8798,197,5345
8799,457,9581
8800,834,1279
8801,423,2860
8802,334,9705
8803,539,1407
8804,431,6245
8805,956,3612
8806,487,1169
8807,114,8002
8808,435,1584
8809,737,1551
8810,708,6688
8811,358,4292
8812,231,8029
8813,485,6583
8814,268,1022
8815,417,4442
8816,298,7022
8817,710,4230
8818,118,3434
8819,622,3034
8820,373,4760
8821,515,1881
8822,211,9169
8823,531,1721
8824,547,5628
8825,253,6125
8826,219,3192
8827,457,7403
8828,648,6412
8829,231,1727
8830,224,1386
8831,142,4139
8832,697,4322
8833,126,6838
8834,187,9119
8835,795,5714
8836,407,2573
8837,115,9376
8838,911,8815
8839,290,1806
8840,624,4370
8841,546,1328
8842,243,8711
8843,691,7086
8844,722,7977
8845,274,7465
8846,202,6209
8847,424,5200
8848,193,9719
8849,224,3902
8850,447,3580
8851,477,9717
8852,496,5859
8853,779,2857
8854,573,1238
8855,457,6604
8856,266,8020
8857,813,8321
8858,205,3222
8859,762,3619
8860,820,4087
8861,825,6988
8862,339,7641
8863,616,2014
8864,679,6372
8865,376,5950
8866,473,8944
8867,715,4877
8868,925,7311
8869,796,8433
8870,966,1390
8871,745,3820
8872,320,4625
8873,125,3546
8874,521,5398
8875,534,2821
8876,813,7467
8877,728,6395
8878,821,2739
8879,555,5410
8880,778,6643
8881,615,4318
8882,744,6377
8883,675,3793
8884,622,4415
8885,302,8913
8886,139,9361
8887,773,4924
8888,292,8069
8889,284,9362
8890,854,1956
8891,117,5691
8892,881,8923
8893,746,8779
8894,154,4648
8895,219,3287
8896,267,2066
8897,545,4346
8898,885,7876
8899,940,4828
8900,335,8515
8901,457,7052
8902,837,8089
8903,609,5317
8904,759,4593
8905,632,8792
8906,870,3633
8907,930,2973
8908,884,9388
8909,781,9765
8910,197,6054
8911,593,4225
8912,829,6570
8913,236,3710
8914,402,8668
8915,881,3921
8916,146,8570
8917,339,7205
8918,764,1000
8919,676,9230
8920,848,5341
8921,526,2440
8922,507,3650
8923,841,8161
8924,969,6317
8925,486,1578
8926,365,5520
8927,323,2828
8928,795,3164
8929,190,7970
8930,629,5943
8931,149,1406
8932,981,4195
8933,565,5089
8934,655,2049
8935,143,4109
8936,667,6951
8937,861,8923
8938,423,5014
8939,565,1900
8940,897,3532
8941,735,1304
8942,868,3082
8943,388,7574
8944,117,4550
8945,246,5423
8946,511,5699
8947,882,3883
8948,396,3407
8949,760,1311
8950,735,8582
8951,958,2269
8952,669,4778
8953,938,7337
8954,727,1941
8955,323,6279
8956,871,4181
8957,366,9906
8958,357,2755
8959,845,5833
8960,453,2056
8961,405,6912
8962,830,4860
8963,706,3253
8964,362,2783
8965,962,4944
8966,543,8786
8967,399,4254
8968,599,6060
8969,738,9088
8970,503,3303
8971,357,2974
8972,732,9166
8973,541,6963
8974,575,7469
8975,121,2336
8976,189,1886
8977,217,3263
8978,343,1859
8979,915,7751
8980,318,5165
8981,474,3416
8982,758,1967
8983,475,2812
8984,904,4864
8985,347,9372
8986,505,8155
8987,454,7827
8988,366,4555
8989,987,3283
8990,334,7417
8991,689,7955
8992,780,7451
8993,848,4874
8994,123,4547
8995,971,1885
8996,388,7523
8997,708,4252
8998,987,1845
8999,722,6318
9000,787,7255
9001,164,8947
9002,609,3184
9003,240,2869
9004,485,9529
9005,330,6048
9006,756,9111
9007,292,3501
9008,114,6284
9009,450,8765
9010,905,4089
9011,114,4232
9012,296,2410
9013,417,9461
9014,303,8105
9015,844,2344
9016,998,5795
9017,342,4833
9018,237,3594
9019,525,6774
9020,726,8420
9021,194,3560
9022,866,2786
9023,275,8409
9024,745,2724
9025,307,5250
9026,459,2410
9027,380,8959
9028,916,3841
9029,586,5023
9030,941,7043
9031,832,4994
9032,405,3661
9033,934,2757
9034,611,7219
9035,343,6934
9036,642,1578
9037,728,1251
9038,189,9742
9039,975,1296
9040,196,8545
9041,433,5867
9042,594,9039
9043,514,2909
9044,654,3868
9045,904,6184
9046,702,1851
9047,747,8261
9048,739,4745
9049,999,2868
9050,756,2484
9051,291,5999
9052,608,3797
9053,629,5729
9054,163,8168
9055,905,5290
9056,345,6108
9057,418,8703
9058,393,7326
9059,197,6429
9060,849,5203
9061,246,8160
9062,655,2909
9063,787,8319
9064,438,2169
9065,571,6187
9066,329,4910
9067,154,8899
9068,613,8641
9069,234,5265
9070,896,7694
9071,685,5204
9072,638,6565
9073,798,2117
9074,408,3130
9075,931,3171
9076,720,6614
9077,928,2845
9078,161,4063
9079,884,8703
9080,307,8996
9081,121,4202
9082,964,1674
9083,637,1445
9084,960,3919
9085,725,7867
9086,119,7155
9087,660,1869
9088,355,2593
9089,407,9237
9090,648,4057
9091,640,7268
9092,390,2305
9093,982,4423
9094,108,5541
9095,950,6204
9096,129,4699
9097,762,2549
9098,186,4885
9099,732,4753
9100,206,6166
9101,396,2306
9102,140,5981
9103,301,1460
9104,593,9630
9105,828,6267
9106,734,7679
9107,417,5136
9108,944,4139
9109,551,9985
9110,943,1666
9111,950,8581
9112,678,5613
9113,691,4533
9114,439,3706
9115,693,6587
9116,496,2866
9117,494,9729
9118,476,3100
9119,156,6676
9120,303,1922
9121,486,3934
9122,358,8346
9123,647,2058
9124,529,7742
9125,130,6114
9126,279,7490
9127,407,4198
9128,372,8017
9129,671,9843
9130,435,1233
9131,766,9357
9132,382,2941
9133,526,2214
9134,895,5405
9135,285,3485
9136,140,5491
9137,747,9899
9138,837,3690
9139,766,4732
9140,309,2388
9141,511,1287
9142,435,8555
9143,532,8183
9144,344,7095
9145,294,9004
9146,132,8443
9147,877,6728
9148,777,2280
9149,441,9301
9150,621,3043
9151,308,5117
9152,680,5958
9153,493,8152
9154,274,8210
9155,845,2500
9156,1000,3145
9157,963,1027
9158,251,9164
9159,257,6604
9160,630,2851
9161,110,2843
9162,781,1851
9163,239,2442
9164,414,9250
9165,289,2467
9166,712,1295
9167,174,1494
9168,345,1792
9169,170,5397
9170,232,5108
9171,634,2770
9172,211,2152
9173,900,9571
9174,199,9938
9175,789,2782
9176,124,1397
9177,715,6786
9178,164,8130
9179,792,8822
9180,681,5756
9181,486,7615
9182,183,3937
9183,231,5741
9184,436,5786
9185,986,1426
9186,226,4412
9187,369,4098
9188,425,9498
9189,693,7160
9190,345,6209
9191,588,2839
9192,976,9911
9193,689,6056
9194,843,2032
9195,109,1082
9196,691,8290
9197,893,6574
9198,543,3815
9199,342,2308
9200,873,3078
9201,246,4186
9202,896,2233
9203,243,7673
9204,349,2447
9205,306,1962
9206,119,4048
9207,231,4337
9208,264,6543
9209,822,2273
9210,139,8968
9211,474,2649
9212,133,9734
9213,485,2239
9214,473,9594
9215,923,6315
9216,573,7288
9217,153,4036
9218,933,1640
9219,788,4429
9220,408,7527
9221,670,6572
9222,817,1704
9223,581,1923
9224,209,2434
9225,969,2872
9226,282,3102
9227,150,9598
9228,866,7264
9229,535,4167
9230,836,5822
9231,444,2847
9232,480,3257
9233,175,6937
9234,343,4153
9235,377,3022
9236,215,4816
9237,839,4593
9238,513,3665
9239,267,2388
9240,863,2851
9241,460,5116
9242,735,1369
9243,556,1631
9244,275,5193
9245,871,3216
9246,474,7754
9247,287,1203
9248,508,8477
9249,163,8829
9250,842,3734
9251,131,4135
9252,681,1334
9253,593,1919
9254,569,4573
9255,840,9225
9256,433,8884
9257,400,5785
9258,926,3621
9259,294,4908
9260,717,5125
9261,271,3172
9262,695,3094
9263,492,8608
9264,241,6265
9265,598,3270
9266,669,9400
9267,496,5244
9268,681,9799
9269,240,7498
9270,923,2226
9271,124,6476
9272,191,5481
9273,778,9374
9274,493,4321
9275,467,8785
9276,261,6740
9277,889,4749
9278,838,8099
9279,388,4874
9280,846,2733
9281,767,7313
9282,489,9066
9283,207,5523
9284,324,8369
9285,836,7109
9286,335,3711
9287,744,6299
9288,425,8168
9289,199,1493
9290,334,1968
9291,115,5544
9292,501,8228
9293,941,8359
9294,635,9940
9295,755,5899
9296,504,4097
9297,644,9970
9298,367,1650
9299,846,7029
9300,655,1073
9301,657,9054
9302,905,3760
9303,414,9830
9304,278,4073
9305,725,2571
9306,626,9384
9307,525,2068
9308,183,3340
9309,596,1200
9310,481,3840
9311,424,5346
9312,680,2312
9313,286,2791
9314,114,4803
9315,810,7573
9316,796,1429
9317,377,6905
9318,124,2626
9319,557,5063
9320,386,1827
9321,929,5740
9322,712,8002
9323,303,2295
9324,752,7571
9325,132,7785
9326,588,7114
9327,186,4647
9328,600,1982
9329,674,5900
9330,474,7815
9331,858,2905
9332,433,7679
9333,632,3805
9334,702,3556
9335,607,4331
9336,986,8441
9337,822,8830
9338,833,4625
9339,261,9142
9340,374,6767
9341,947,8151
9342,406,2589
9343,378,7299
9344,911,6013
9345,621,9104
9346,462,3975
9347,679,9995
9348,159,8633
9349,122,1699
9350,534,5550
9351,582,6437
9352,131,2374
9353,596,7585
9354,762,6933
9355,828,1107
9356,671,6550
9357,780,1108
9358,324,6002
9359,330,4404
9360,202,7852
9361,204,5787
9362,265,3158
9363,637,2219
9364,205,5122
9365,779,2336
9366,941,9557
9367,973,2466
9368,301,9968
9369,385,6119
9370,706,7641
9371,746,1358
9372,281,2620
9373,755,9017
9374,380,5235
9375,413,7745
9376,388,4891
9377,675,5889
9378,274,9374
9379,361,8111
9380,655,7206
9381,275,1351
9382,359,2628
9383,565,9957
9384,991,9989
9385,725,6295
9386,156,7462
9387,145,3581
9388,451,4907
9389,378,6770
9390,497,5990
9391,858,9621
9392,289,4458
9393,585,7743
9394,106,8374
9395,715,9868
9396,852,9898
9397,468,4292
9398,676,3361
9399,492,6124
9400,713,3947
9401,488,1799
9402,145,6954
9403,212,1827
9404,732,7013
9405,948,4192
9406,452,8909
9407,309,6860
9408,730,5037
9409,288,4236
9410,161,8021
9411,249,4413
9412,138,4010
9413,199,3623
9414,810,8037
9415,865,2382
9416,989,2530
9417,356,4961
9418,992,2288
9419,878,2074
9420,560,2658
9421,583,2817
9422,999,8833
9423,578,9006
9424,762,3247
9425,976,7003
9426,513,4877
9427,454,6507
9428,695,9645
9429,949,2848
9430,611,6484
9431,861,9361
9432,229,1027
9433,211,4575
9434,943,8506
9435,671,6696
9436,510,1534
9437,307,4661
9438,226,5999
9439,305,3864
9440,447,9756
9441,995,8756
9442,539,3762
9443,708,1960
9444,700,9727
9445,461,8446
9446,660,3164
9447,464,1696
9448,887,3597
9449,133,1802
9450,259,2912
9451,270,2619
9452,699,3748
9453,861,5459
9454,373,7252
9455,561,6807
9456,387,1100
9457,770,4140
9458,763,9101
9459,265,5535
9460,285,6573
9461,587,9776
9462,803,8914
9463,670,8562
9464,619,6307
9465,591,2197
9466,623,2950
9467,237,3325
9468,809,9826
9469,440,8340
9470,966,7060
9471,151,8816
9472,673,8301
9473,291,3548
9474,822,1463
9475,849,7031
9476,505,2902
9477,273,5682
9478,392,6300
9479,382,4898
9480,458,8410
9481,354,4986
9482,451,3674
9483,624,3064
9484,624,1217
9485,827,4723
9486,390,3838
9487,192,6425
9488,598,8488
9489,747,9558
9490,666,9955
9491,956,7544
9492,446,4571
9493,132,1286
9494,743,4488
9495,241,8815
9496,732,5188
9497,390,6606
9498,660,3938
9499,238,2323
9500,258,2282
9501,646,6167
9502,762,5485
9503,581,8168
9504,820,8791
9505,649,3868
9506,525,3052
9507,730,1259
9508,152,5390
9509,214,5802
9510,779,1336
9511,362,9498
9512,272,6460
9513,505,5321
9514,688,6119
9515,928,7903
9516,677,3238
9517,756,3573
9518,509,5344
9519,668,9402
9520,503,6403
9521,954,7076
9522,293,3386
9523,457,8555
9524,963,6613
9525,536,7737
9526,897,5183
9527,334,2075
9528,889,6169
9529,294,9771
9530,268,6811
9531,120,7692
9532,212,7242
9533,857,4515
9534,961,3738
9535,774,5561
9536,537,9256
9537,612,3547
9538,331,6539
9539,764,2249
9540,105,4443
9541,693,6793
9542,168,5749
9543,686,9814
9544,367,5687
9545,275,6358
9546,774,3709
9547,118,5301
9548,415,1429
9549,874,5545
9550,127,1617
9551,376,4872
9552,446,7440
9553,546,2084
9554,296,2835
9555,731,7178
9556,799,9641
9557,303,1484
9558,743,1739
9559,763,1969
9560,284,3941
9561,236,4176
9562,166,3977
9563,307,9182
9564,788,3410
9565,796,8252
9566,505,8948
9567,516,1467
9568,130,7963
9569,651,6341
9570,517,5324
9571,724,2526
9572,119,8839
9573,867,5455
9574,966,6931
9575,385,5488
9576,946,2432
9577,468,3163
9578,969,2122
9579,783,7096
9580,837,8473
9581,743,6375
9582,761,2630
9583,348,6444
9584,209,2229
9585,436,2518
9586,289,9587
9587,924,2245
9588,322,9241
9589,833,2037
9590,770,7680
9591,267,8184
9592,964,7349
9593,154,1954
9594,656,8912
9595,960,8031
9596,455,3314
9597,113,6156
9598,806,5967
9599,120,4366
9600,498,7956
9601,892,3651
9602,504,6123
9603,426,3695
9604,908,5856
9605,980,7892
9606,545,3524
9607,563,1233
9608,443,5175
9609,114,4266
9610,166,8115
9611,326,4075
9612,681,7359
9613,202,3839
9614,472,9447
9615,127,1013
9616,932,8967
9617,905,6641
9618,666,3536
9619,942,6136
9620,431,4191
9621,976,4620
9622,801,8058
9623,155,8411
9624,650,7829
9625,772,4045
9626,842,1534
9627,395,4543
9628,389,4626
9629,864,3732
9630,342,3548
9631,400,8749
9632,999,8988
9633,845,6035
9634,271,8054
9635,157,6333
9636,564,6145
9637,568,8064
9638,134,3979
9639,923,7243
9640,256,4304
9641,462,3084
9642,330,5755
9643,275,8390
9644,990,6506
9645,604,9722
9646,941,4270
9647,614,9137
9648,912,9512
9649,769,1851
9650,350,6326
9651,907,5855
9652,703,1750
9653,104,2994
9654,859,4716
9655,268,3988
9656,370,2426
9657,795,8506
9658,231,1006
9659,566,2446
9660,334,1739
9661,102,9660
9662,629,6219
9663,423,5009
9664,116,1485
9665,335,1618
9666,718,6863
9667,801,3651
9668,408,6882
9669,911,7127
9670,196,7934
9671,333,6082
9672,933,3871
9673,940,6794
9674,289,6850
9675,857,3990
9676,657,1465
9677,211,5699
9678,881,8655
9679,222,4765
9680,173,6929
9681,615,9411
9682,212,5885
9683,298,5164
9684,474,1294
9685,672,9747
9686,611,8090
9687,781,5584
9688,462,2000
9689,231,9667
9690,871,5529
9691,906,4963
9692,993,5269
9693,234,3737
9694,531,4190
9695,548,5266
9696,734,2163
9697,909,8889
9698,511,3542
9699,448,6491
9700,739,7767
9701,102,2628
9702,655,1016
9703,340,8235
9704,582,8404
9705,936,4340
9706,685,9058
9707,386,7592
9708,479,4451
9709,295,1792
9710,958,6673
9711,537,5206
9712,483,9114
9713,603,4824
9714,803,3791
9715,772,8445
9716,623,9270
9717,195,1137
9718,113,3354
9719,653,1277
9720,112,5842
9721,550,7688
9722,530,6120
9723,920,2365
9724,310,6194
9725,897,6221
9726,450,1335
9727,176,6753
9728,924,5118
9729,786,8984
9730,975,4533
9731,776,4221
9732,921,2948
9733,505,5726
9734,241,1410
9735,557,1246
9736,524,3378
9737,941,3098
9738,658,5391
9739,596,6630
9740,116,8542
9741,325,1079
9742,603,2569
9743,966,3557
9744,166,9262
9745,847,9519
9746,706,2483
9747,563,7240
9748,151,7108
9749,189,7545
9750,349,9531
9751,895,9302
9752,134,1115
9753,283,3111
9754,270,8525
9755,898,1300
9756,620,1441
9757,431,9541
9758,283,4650
9759,216,4887
9760,319,3826
9761,846,3203
9762,995,8246
9763,262,3514
9764,885,5404
9765,107,5594
9766,203,1564
9767,838,9809
9768,643,3869
9769,700,7189
9770,544,5468
9771,163,9959
9772,405,5643
9773,166,6768
9774,133,8323
9775,555,3018
9776,320,2703
9777,715,6157
9778,294,4921
9779,133,9004
9780,773,7316
9781,610,8744
9782,574,8806
9783,846,4287
9784,308,3231
9785,660,8980
9786,484,8951
9787,682,9897
9788,483,4645
9789,691,1104
9790,455,8606
9791,625,5402
9792,702,4702
9793,129,9763
9794,531,1958
9795,590,7729
9796,433,8296
9797,896,4978
9798,583,2089
9799,480,3301
9800,201,3512
9801,378,3992
9802,747,3016
9803,120,9232
9804,249,6971
9805,962,4212
9806,263,7249
9807,715,2703
9808,835,3435
9809,394,1984
9810,837,4853
9811,122,3789
9812,450,8850
9813,256,5818
9814,710,5951
9815,818,6217
9816,998,5510
9817,993,1837
9818,772,1088
9819,613,1342
9820,765,7777
9821,729,8237
9822,114,8278
9823,568,1820
9824,931,7085
9825,356,4800
9826,602,5710
9827,962,9644
9828,354,6327
9829,640,5261
9830,780,3515
9831,438,5401
9832,286,1729
9833,861,1748
9834,459,7565
9835,432,6043
9836,242,8671
9837,875,7600
9838,487,5096
9839,168,8553
9840,853,6489
9841,232,8682
9842,967,9095
9843,786,3004
9844,100,4053
9845,407,3064
9846,949,6214
9847,987,9084
9848,414,6989
9849,792,6607
9850,605,2165
9851,246,1400
9852,229,5921
9853,680,4444
9854,218,6037
9855,898,1608
9856,549,4145
9857,821,3433
9858,774,4924
9859,484,7140
9860,912,9232
9861,942,8748
9862,678,8971
9863,549,8656
9864,640,4455
9865,649,8236
9866,829,2601
9867,984,3193
9868,975,9015
9869,659,7100
9870,544,5373
9871,735,2614
9872,552,4509
9873,136,8551
9874,942,6434
9875,444,3626
9876,968,6791
9877,688,8829
9878,797,3191
9879,194,3703
9880,540,3300
9881,924,9162
9882,931,3487
9883,435,7667
9884,292,4931
9885,131,1733
9886,876,3348
9887,365,8353
9888,475,9922
9889,197,5659
9890,779,7338
9891,998,1907
9892,785,3327
9893,974,4365
9894,526,3613
9895,278,5572
9896,775,1785
9897,742,6836
9898,197,1909
9899,396,4872
9900,668,1638
9901,832,9162
9902,354,6082
9903,659,3792
9904,139,9044
9905,630,2342
9906,614,1139
9907,242,4489
9908,413,9099
9909,647,7005
9910,228,9641
9911,827,6978
9912,755,3443
